abs_path,label_idx,sample_weight
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267685.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267687.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267437.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267684.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267436.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267438.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267691.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\141068\267693.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267600.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267569.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267481.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267514.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267614.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267683.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267612.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267553.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267558.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267598.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267646.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267620.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267622.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267476.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267585.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267595.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267626.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267533.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267499.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267566.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267645.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267468.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267678.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\141068\267549.jpg,48,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265629.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265669.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265633.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265668.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265634.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265631.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265632.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\142550\265635.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265642.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265662.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265682.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265678.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265644.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265689.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265715.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265725.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265650.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265718.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265688.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265691.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265659.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265702.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265694.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265663.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265727.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265707.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265674.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265692.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265708.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265641.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265654.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265637.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265723.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142550\265675.jpg,51,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88436.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88417.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88430.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88438.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88443.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88424.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88441.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88442.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88413.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88420.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88435.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88428.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88434.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88414.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88421.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88418.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88429.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88419.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88423.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\142736\88422.jpg,52,0.04
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197306.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197295.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197308.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197309.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197307.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\143496\197313.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197724.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197887.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197476.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\198122.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197283.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197946.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\198028.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197274.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197749.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197346.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197665.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197254.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\198011.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197260.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197267.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197960.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197433.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197164.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197321.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197106.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197983.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197121.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197752.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197818.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197650.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\143496\197250.jpg,53,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1127.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1133.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1124.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1122.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\18092.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1123.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1120.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1131.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1128.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\14353\1132.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18016.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18122.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18163.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18087.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18156.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18142.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\17952.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\17957.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18059.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18196.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18088.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18100.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18144.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18026.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18034.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\17964.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18062.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18108.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18002.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18045.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18120.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\14353\18162.jpg,8,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\144394\190466.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\144394\190471.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\144394\190469.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190831.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190741.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190586.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190545.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190455.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190767.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190485.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190677.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190420.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190555.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190414.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190839.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190472.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190636.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190589.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190356.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190353.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190886.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190689.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190883.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190878.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190427.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190457.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190797.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190899.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190731.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190413.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190456.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190428.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\144394\190812.jpg,56,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\533.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\531.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\291229.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\538.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\291233.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\528.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\537.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\291235.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\148977\539.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291317.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291314.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291261.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291295.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291361.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291345.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291365.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291379.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291338.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291284.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291350.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291378.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291240.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291301.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291274.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291247.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291259.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291260.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291248.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291292.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\148977\291364.jpg,59,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\1255.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\1253.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\290229.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\290219.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\1257.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\290223.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\290048.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\290225.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\1256.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\photo\149919\1254.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290066.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290081.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290104.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290139.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290118.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290214.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290047.jpg,62,0.025
D:\AML\AML dataset\Herbarium_Field dataset\AML_project_herbarium_dataset\train\herbarium\149919\290134.jpg,62,0.025
